Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR29423;ROANNE;Urbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;15.0;14.527775224086426;µg-m3;;;;R;1;46.04111;4.074656
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29424;SAINT ETIENNE SUD;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;15.0;15.313265306122464;µg-m3;100.0;99.0;98.0;R;1;45.42009;4.395422
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29426;SAINT-CHAMOND;Urbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;20.0;20.25174505092115;µg-m3;;;;R;1;45.475327;4.515003
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29429;RIVE DE GIER;Périurbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;28.0;27.676721811568658;µg-m3;98.0;99.0;97.0;R;1;45.533424;4.623939
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29439;LA TALAUDIERE;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;11.294487731131504;µg-m3;99.0;99.0;98.0;R;1;45.481777;4.429667
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29441;ST ETIENNE BD URBAIN ;Urbaine;NO2;Trafic;Oui;mesures indicatives;Moy. annuelle;29.0;28.550128654970756;µg-m3;;;;R;1;45.4479806;4.388763889
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30016;Hotel Districal;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;18.0;18.36623663412372;µg-m3;98.0;100.0;98.0;R;1;48.685856;6.175111
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30018;Remiremont;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;15.0;15.17393707482991;µg-m3;100.0;27.0;27.0;N;-1;48.024605;6.585836
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30019;Epinal;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.539186691312384;µg-m3;99.0;100.0;99.0;R;1;48.1726528;6.45281666
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30020;Bar Le Duc;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;16.0;15.808710407239802;µg-m3;98.0;21.0;20.0;N;-1;48.77586;5.162789
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30021;Fléville;Périurbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;17.0;17.483685800604242;µg-m3;;;;N;-1;48.621502;6.194922
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30026;Luneville;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;17.0;17.36190822133432;µg-m3;94.0;100.0;94.0;R;1;48.584824;6.4839
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30028;Schlucht;Rurale près des villes;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;2.0;2.1966800228963956;µg-m3;;;;R;1;48.051117;7.011114
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30032;Heming;Rurale près des villes;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;8.0;7.868258246694892;µg-m3;90.0;99.0;89.0;R;1;48.694725;6.965275
